Region,Speaker,Time,POS,VowelInWord,CoArtContext,Stress,VowelType,Duration,F1,F2,F3
North,MG_1,08:17,,(a)k@tsaS,u_k,,,45,619,910,2394
North,MG_1,08:17,,ak(@)tsaS,k_ts,,,51,436,1388,2526
North,MG_1,08:17,,ak@ts(a)S,ts_S,,,131,648,1361,2743
North,MG_1,08:18,,p(o)rku,p_r,,,117,531,948,2564
North,MG_1,08:18,,pork(u),k_ts,,,96,407,1383,2400
North,MG_1,08:18,,ts(i),ts_l,,,50,425,1527,2374
North,MG_1,08:18,,l(u),l_t,,,88,428,1260,2441
North,MG_1,08:18,,t(@)iaS,t_i,,,110,333,1980,2647
North,MG_1,08:18,,t@(i)aS,@_a,,,43,470,1738,2616
North,MG_1,08:18,,t@i(a)S,i_S,,,175,691,1519,2400
North,MG_1,08:19,,dzs(i),s_$,,,218,400,1858,2456
North,MG_1,08:20,,tr(u)ntules,r_n,,,63,422,1289,2541
North,MG_1,08:20,,trunt(u)les,t_l,,,49,419,1317,2728
North,MG_1,08:20,,truntul(e)s,l_s,,,85,396,1822,2498
North,MG_1,08:21,,(i),s_f,,,32,1458,2235,3373
North,MG_1,08:21,,f(u)dzi,f_dz,,,87,395,1204,2565
North,MG_1,08:21,,fudz(i),dz_j,,,80,292,2049,2531
North,MG_1,08:21,,j(a)m,j_m,,,45,591,1514,2383
North,MG_1,08:21,,d(i),d_f,,,68,361,1588,2432
North,MG_1,08:21,,f(u)cia,f_c,,,55,319,1799,2410
North,MG_1,08:21,,fuc(i)a,c_a,,,69,321,2190,2705
North,MG_1,08:21,,fuci(a),i_b,,,102,506,1596,2442
North,MG_1,08:22,,b(@)rbat,b_r,,,30,535,1265,2163
North,MG_1,08:22,,b@rb(a)t,b_t,,,173,635,1205,2585
North,MG_1,08:22,,J(u),J_dz,,,141,399,1361,2434
North,MG_1,08:24,,t(u),t_$,,,59,452,1252,2760
North,MG_1,08:24,,p(@)ndeka,p_n,,,226,584,1706,2450
North,MG_1,08:24,,p@nd(e)ka,d_k,,,104,436,1652,2373
North,MG_1,08:24,,p@ndek(a),k_a,,,121,619,1336,2501
North,MG_1,08:24,,(a),a_p,,,66,594,1321,2436
North,MG_1,08:24,,p(o)rku,p_r,,,150,608,2106,3179
North,MG_1,08:25,,pork(u),k_dz,,,117,370,953,2690
North,MG_1,08:25,,dzs(i),s_e,,,63,417,1906,3203
North,MG_1,08:25,,(e),i_i,,,170,385,2040,2665
North,MG_1,08:25,,(i)epr@,e_e,,,135,298,2251,2891
North,MG_1,08:25,,i(e)pr@,i_p,,,148,509,1753,2401
North,MG_1,08:26,,iepr(@),r_$,,,99,584,1539,2375
North,MG_1,08:26,,m(a),m_i,,,72,674,1379,2483
North,MG_1,08:26,,(i),a_s,,,44,557,1669,2392
North,MG_1,08:26,,sk(u)seS,k_s,,,36,381,1383,2850
North,MG_1,08:27,,skus(e)S,s_S,,,143,408,1924,2621
North,MG_1,08:27,,(i)epr@,S_e,,,74,324,2119,2763
North,MG_1,08:27,,i(e)pr@,i_p,,,161,494,1631,2296
North,MG_1,08:27,,iepr(@),r_d,,,123,469,1456,2335
North,MG_1,08:27,,d(i),d_p,,,136,445,1748,2390
North,MG_1,08:27,,p(@)ndk,p_n,,,174,490,1721,2576
North,MG_1,08:28,,dz(@)si,dz_s,,,93,374,1655,2664
North,MG_1,08:28,,dz@s(i),s_$,,,187,370,1998,2585
North,MG_1,08:29,,(i),^_f,,,32,936,2428,2880
North,MG_1,08:29,,f(u)dzi,f_dz,,,118,356,1268,2718
North,MG_1,08:29,,fudz(i),dz_d,,,133,300,1941,2564
North,MG_1,08:29,,d(i)sa,d_s,,,58,300,2153,2621
North,MG_1,08:29,,dis(a),s_d,,,90,434,1612,2654
North,MG_1,08:29,,d(i),d_f,,,67,371,1836,2417
North,MG_1,08:30,,f(u)cii,f_c,,,71,252,2149,2562
North,MG_1,08:30,,fuc(i)i,c_i,,,136,309,2325,2786
North,MG_1,08:30,,fuci(i),i_dz,,,182,309,2279,2683
North,MG_1,08:31,,t(u),t_$,,,79,462,1197,2660
North,MG_1,08:31,,p(@)ndka,p_n,,,109,545,1722,2412
North,MG_1,08:32,,p@ndk(a),k_a,,,56,492,1688,2643
North,MG_1,08:32,,(a),a_i,,,69,587,1818,2544
North,MG_1,08:32,,(i)epr@,a_e,,,77,388,1915,2855
North,MG_1,08:32,,i(e)pr@,i_p,,,166,387,1884,2555
North,MG_1,08:32,,iepr(@),r_e,,,47,444,1426,2553
North,MG_1,08:32,,(e),@_p,,,86,469,1395,2352
North,MG_1,08:32,,p(@)lumbu,p_l,,,35,476,1207,2412
North,MG_1,08:32,,p@l(u)mbu,l_m,,,146,361,835,2830
North,MG_1,08:33,,p@lumb(u),b_i,,,73,433,1099,2738
North,MG_1,08:33,,(i),u_dz,,,41,440,1318,2709
North,MG_1,08:33,,m(a),m_i,,,44,689,1481,2429
North,MG_1,08:33,,(i),a_s,,,33,635,1713,2471
North,MG_1,08:34,,sks(e)S,s_S,,,58,368,1829,2601
North,MG_1,08:34,,p(@)lumbu,p_l,,,28,607,1283,2783
North,MG_1,08:34,,p@l(u)mbu,l_m,,,121,370,992,2775
North,MG_1,08:34,,p@lumb(u),b_i,,,56,370,1151,2803
North,MG_1,08:34,,(i),u_dz,,,24,467,1374,3018
North,MG_1,08:34,,dzs(i),s_$,,,66,356,1890,2634
North,MG_1,08:35,,b(@)rbat,b_r,,,27,491,1026,2677
North,MG_1,08:35,,b@rb(a)t,b_t,,,134,650,1220,2671
North,MG_1,08:35,,J(u),J_a,,,35,374,1796,2405
North,MG_1,08:35,,(a),u_m,,,115,355,1647,2318
North,MG_1,08:35,,m(e)l,m_l,,,68,412,1459,2509
North,MG_1,08:36,,l(u)ndz@dzeaSti,l_n,,,29,676,1734,2734
North,MG_1,08:36,,lundz(@)dzeaSti,dz_dz,,,75,354,1522,2668
North,MG_1,08:36,,lundz@dz(e)aSti,dz_a,,,49,496,1936,2686
North,MG_1,08:36,,lundz@dze(a)Sti,e_S,,,85,757,1804,2510
North,MG_1,08:36,,lundz@dzeaSt(i),t_dz,,,92,713,1933,2721
North,MG_1,08:38,,t(u),t_$,,,65,462,1171,2628
North,MG_1,08:38,,p(@)ndka,p_n,,,94,522,1699,2417
North,MG_1,08:39,,p@ndk(a),k_a,,,69,558,1458,2472
North,MG_1,08:39,,(a),a_p,,,66,645,1353,2468
North,MG_1,08:39,,p(@)lumbu,p_l,,,47,518,1038,2577
North,MG_1,08:39,,p@l(u)mbu,l_m,,,92,384,900,2775
North,MG_1,08:39,,p@lumb(u),b_$,,,96,373,892,2849
North,MG_1,08:40,,s(@)n,s_n,,,76,571,1457,2566
North,MG_1,08:40,,d(a)o,d_o,,,122,727,1218,2563
North,MG_1,08:40,,da(o),a_o,,,73,509,1034,2667
North,MG_1,08:40,,(o)ua,o_u,,,118,592,979,2647
North,MG_1,08:40,,o(u)a,o_a,,,85,669,895,2729
North,MG_1,08:40,,ou(a),u_dz,,,197,659,1513,2555
North,MG_1,08:42,,m(a),m_i,,,62,755,1507,2379
North,MG_1,08:42,,(i),a_m,,,55,462,1932,2499
North,MG_1,08:42,,m(u)taS,m_t,,,60,487,1402,2652
North,MG_1,08:42,,mut(a)S,t_S,,,116,692,1341,2734
North,MG_1,08:42,,(o)uli,S_u,,,143,608,1188,2748
North,MG_1,08:43,,o(u)li,o_l,,,56,455,951,2400
North,MG_1,08:43,,oul(i),l_$,,,214,390,1833,2463
North,MG_1,08:43,,(e)l,^_l,,,74,451,1795,2548
North,MG_1,08:43,,(a)kats@,l_k,,,79,520,1305,2379
North,MG_1,08:43,,ak(a)ts@,k_ts,,,109,665,1367,2649
North,MG_1,08:44,,akats(@),ts_s,,,33,476,1519,2753
North,MG_1,08:44,,st(@)rmit,t_r,,,47,449,1549,2535
North,MG_1,08:44,,st@rm(i)t,m_t,,,129,316,1995,2503
North,MG_1,08:44,,p(a)di,p_d,,,179,752,1305,2552
North,MG_1,08:45,,pad(i),d_$,,,21,594,1593,2478
North,MG_1,08:45,,t(e)s,t_s,,,121,454,1745,2544
North,MG_1,08:46,,m(o)re,m_r,,,285,688,939,2840
North,MG_1,08:47,,mor(e),r_ts,,,183,491,1738,2516
North,MG_1,08:47,,ts(i),ts_$,,,176,704,1853,2655
North,MG_1,08:48,,ts(i),ts_D,,,72,358,1975,2505
North,MG_1,08:48,,D(i)namie,D_n,,,50,366,1785,2525
North,MG_1,08:48,,Din(a)mie,n_m,,,119,653,1484,2470
North,MG_1,08:49,,Dinam(i)e,m_e,,,93,378,2229,2702
North,MG_1,08:49,,Dinami(e),i_a,,,91,462,1896,2602
North,MG_1,08:49,,(a)ist,e_i,,,73,666,1715,2426
North,MG_1,08:49,,a(i)st,a_s,,,91,386,1905,2406
North,MG_1,08:49,,b(@)rbat,b_r,,,32,563,1219,2587
North,MG_1,08:49,,b@rb(a)t,b_t,,,80,698,1246,2541
North,MG_1,08:50,,t(u),t_a,,,44,543,1341,2838
North,MG_1,08:50,,(a),u_t,,,70,876,1365,2857
North,MG_1,08:50,,t(@)l,t_l,,,57,476,1673,2483
North,MG_1,08:50,,dzs(i),s_$,,,59,740,1766,2389
North,MG_1,08:50,,(e),^_$,,,386,470,1886,2487
North,MG_1,08:51,,n(u),n_s,,,146,601,1524,2725
North,MG_1,08:52,,n(u),n_s,,,39,411,1321,2582
North,MG_1,08:52,,m(@)k@,m_k,,,116,621,1754,2559
North,MG_1,08:53,,m@k(@),k_v,,,44,490,1745,2412
North,MG_1,08:53,,v(@)r,v_r,,,87,605,1580,2409
North,MG_1,08:53,,k(u),k_b,,,32,507,1444,2391
North,MG_1,08:53,,b(@)rbat,b_r,,,48,750,1332,2564
North,MG_1,08:53,,b@rb(a)t,b_t,,,73,658,1248,2574
North,MG_1,08:53,,t(u),t_a,,,28,526,1232,2543
North,MG_1,08:53,,(a),u_t,,,59,527,1279,2592
North,MG_1,08:53,,t(@)l,t_l,,,54,513,1500,2484
North,MG_1,08:54,,k(u),k_p,,,67,500,1375,2622
North,MG_1,08:54,,p(o)rku,p_r,,,49,615,1004,2589
North,MG_1,08:54,,pork(u),k_ts,,,41,500,1318,2829
North,MG_1,08:54,,ts(e)l,ts_l,,,53,576,1300,2696
North,MG_1,08:54,,(a)gru,l_g,,,121,737,1316,2499
North,MG_1,08:54,,agr(u),r_dz,,,54,647,1289,2458
North,MG_1,08:55,,m(a),m_m,,,37,612,1362,2146
North,MG_1,08:55,,m(i)n,m_n,,,38,398,1597,2357
North,MG_1,08:55,,(u),n_s,,,52,366,1326,2642
North,MG_1,08:56,,f(u)g,f_g,,,74,373,994,2787
North,MG_1,08:56,,l(a),l_l,,,66,600,1301,2643
North,MG_1,08:56,,l(u)kru,l_k,,,70,564,1121,2445
North,MG_1,08:56,,lukr(u),r_a,,,30,491,1221,2501
North,MG_1,08:56,,(a),u_m,,,50,556,1180,2449
North,MG_1,08:56,,m(e)l,m_l,,,58,459,1774,2362
North,MG_1,08:58,,(a)ko,^_k,,,54,639,1373,2693
North,MG_1,08:58,,ak(o),k_i,,,48,431,1234,2446
North,MG_1,08:58,,(i)u,o_u,,,51,345,1691,2225
North,MG_1,08:58,,i(u),i_t,,,64,325,1740,2626
North,MG_1,08:58,,t(@)rku,t_r,,,26,480,1642,2746
North,MG_1,08:58,,t@rk(u),k_l,,,72,530,1988,3231
North,MG_1,08:59,,l(a),l_u,,,56,540,1182,2708
North,MG_1,08:59,,(u)S@,a_S,,,121,404,1352,2667
North,MG_1,08:59,,uS(@),S_$,,,141,448,1709,2517
North,MG_1,08:59,,k(@),k_s,,,72,427,1528,2623
North,MG_1,09:00,,st(i)tia,t_t,,,25,489,1707,2904
North,MG_1,09:00,,stit(i)a,t_a,,,18,460,1564,2496
North,MG_1,09:00,,stiti(a),i_n,,,32,580,1500,2456
North,MG_1,09:00,,n(u)nt,n_n,,,77,346,1353,2727
North,MG_1,09:00,,(e)l,t_l,,,31,391,1639,2595
North,MG_1,09:01,,v(@)dzu,v_dz,,,45,1427,2715,3349
North,MG_1,09:01,,v@dz(u),dz_S,,,25,1495,2615,3187
North,MG_1,09:01,,Sk(@)mb,k_m,,,105,771,2050,2714
North,MG_1,09:03,,v(@)dzu,v_dz,,,39,257,1357,2975
North,MG_1,09:03,,v@dz(u),dz_S,,,63,1446,2778,3327
North,MG_1,09:03,,Sk(@)mbi,k_m,,,114,454,1844,2642
North,MG_1,09:03,,Sk@mb(i),b_$,,,59,438,1719,2486
North,MG_1,09:04,,S(i),S_$,,,93,385,2196,2865
North,MG_1,09:05,,l(a),l_u,,,74,753,1256,2500
North,MG_1,09:05,,(u)n@,a_n,,,63,556,1245,2580
North,MG_1,09:05,,un(@),n_S,,,43,353,1631,2626
North,MG_1,09:05,,Sk(@)mb@,k_m,,,116,486,1837,2520
North,MG_1,09:05,,Sk@mb(@),b_$,,,76,474,1668,2611
North,MG_1,09:05,,st(@),t_S,,,101,686,1987,2912
North,MG_1,09:06,,Sk(@)mb,k_m,,,92,495,1835,2567
North,MG_1,09:06,,(e)ra,b_r,,,30,517,1413,2487
North,MG_1,09:06,,er(a),r_$,,,74,624,1429,2674
North,MG_1,09:06,,tr(a)stu,r_s,,,107,935,1348,2777
North,MG_1,09:06,,trast(u),t_s,,,28,462,1172,2970
North,MG_1,09:07,,sp(@)ndzuratu,p_n,,,56,358,1276,2909
North,MG_1,09:07,,sp@ndz(u)ratu,dz_r,,,39,655,1322,2570
North,MG_1,09:07,,sp@ndzur(a)tu,r_t,,,155,880,1398,2744
North,MG_1,09:07,,sp@ndzurat(u),t_$,,,56,1025,1215,2641
North,MG_1,09:08,,l(u),l_k,,,64,490,1161,2514
North,MG_1,09:08,,k(@)n@sku,k_n,,,41,371,1166,2841
North,MG_1,09:08,,k@n(@)sku,n_s,,,33,483,1380,2765
North,MG_1,09:08,,k@n@sk(u),k_t,,,98,716,1511,3151
North,MG_1,09:08,,tr(a)stul,r_s,,,98,887,1374,2761
North,MG_1,09:09,,trast(u)l,t_l,,,26,833,1541,2830
North,MG_1,09:09,,(o)x,^_x,,,152,505,987,2644
North,MG_1,09:09,,l(e)le,l_l,,,76,408,1780,2522
North,MG_1,09:10,,lel(e),l_a,,,43,562,1697,2568
North,MG_1,09:10,,(a),e_f,,,43,672,1415,2362
North,MG_1,09:10,,fr(a)t,r_t,,,119,756,1370,2722
North,MG_1,09:10,,J(u),J_dz,,,101,992,1813,2959
North,MG_1,09:11,,k(@),k_e,,,63,364,2062,2730
North,MG_1,09:11,,(e)l,@_l,,,63,379,2052,2786
North,MG_1,09:12,,ts(i),ts_f,,,45,331,1803,2496
North,MG_1,09:12,,f(i)sia,f_s,,,31,1683,2565,3716
North,MG_1,09:12,,fis(i)a,s_a,,,41,444,1829,2565
North,MG_1,09:12,,fisi(a),i_$,,,111,688,1466,2521
North,MG_1,09:13,,s(u)fla,s_f,,,66,530,1458,2751
North,MG_1,09:13,,sufl(a),l_$,,,315,773,1404,2642
North,MG_1,09:14,,l(u),l_b,,,59,541,2031,3097
North,MG_1,09:14,,b(@)ga,b_g,,,48,434,1195,2612
North,MG_1,09:14,,b@g(a),g_n,,,108,622,1459,2580
North,MG_1,09:14,,ndz(i)an@,dz_a,,,55,539,1725,2546
North,MG_1,09:14,,ndzi(a)n@,i_n,,,65,680,1501,2595
North,MG_1,09:14,,ndzian(@),n_$,,,129,489,1616,2533
North,MG_1,09:15,,ts(i),ts_$,,,94,352,2067,2566
North,MG_1,09:15,,pl(e)sk@,l_s,,,83,359,2001,2724
North,MG_1,09:15,,plesk(@),k_a,,,32,477,1624,2388
North,MG_1,09:15,,(a)via,@_v,,,44,558,1575,2401
North,MG_1,09:15,,av(i)a,v_a,,,30,535,1541,2330
North,MG_1,09:15,,avi(a),i_k,,,47,516,1578,2305
North,MG_1,09:15,,k(u),k_n,,,54,525,1333,2623
North,MG_1,09:16,,n(e)S,n_S,,,103,540,1812,2588
North,MG_1,09:17,,pl(i)aSk@,l_a,,,35,620,1577,2477
North,MG_1,09:17,,pli(a)Sk@,i_S,,,99,757,1439,2594
North,MG_1,09:17,,pliaSk(@),k_$,,,59,712,1704,2519
North,MG_1,09:19,,S(i),S_$,,,173,373,2187,2685
North,MG_1,09:19,,tr(a)stu,r_s,,,134,848,1445,2806
North,MG_1,09:20,,trast(u),t_S,,,63,478,1422,2876
North,MG_1,09:20,,s(u)m,s_m,,,76,384,1726,2813
North,MG_1,09:20,,tr(a)stu,r_s,,,54,624,1367,2750
North,MG_1,09:20,,trast(u),t_r,,,36,448,1263,2595
North,MG_1,09:20,,r(a),r_S,,,32,629,1502,2552
North,MG_1,09:20,,Sk(@)mb@,k_m,,,83,476,2027,2638
North,MG_1,09:21,,Sk@mb(@),b_$,,,52,644,1533,2504
North,MG_1,09:21,,(a)is,^_i,,,35,480,1735,2539
North,MG_1,09:21,,a(i)s,a_s,,,32,384,1898,2558
North,MG_1,09:22,,(i)b@,s_b,,,41,545,1918,2856
North,MG_1,09:22,,ib(@),b_f,,,39,520,1364,2514
North,MG_1,09:22,,fr(a)t,r_t,,,61,690,1330,2727
North,MG_1,09:22,,J(u),J_dz,,,55,426,1624,2598
North,MG_1,09:23,,(a)x,^_x,,,127,695,1429,2458
North,MG_1,09:23,,fr(a)te,r_t,,,172,710,1356,2571
North,MG_1,09:23,,frat(e),t_f,,,52,484,1588,2287
North,MG_1,09:24,,fr(a)te,r_t,,,185,672,1326,2628
North,MG_1,09:24,,frat(e),t_dz,,,121,491,1644,2475
North,MG_1,09:25,,(u),^_s,,,38,453,1193,2741
North,MG_1,09:25,,j(i)n,j_n,,,39,365,1871,2494
North,MG_1,09:25,,(a)skap,t_s,,,68,583,1386,2575
North,MG_1,09:25,,ask(a)p,k_p,,,160,784,1365,2603
North,MG_1,09:27,,S(i),S_$,,,178,368,2028,2535
North,MG_1,09:27,,t(u)r@,t_r,,,48,672,1529,2719
North,MG_1,09:27,,tur(@),r_f,,,120,616,1566,2375
North,MG_1,09:27,,f(u)dzi,f_dz,,,46,389,1209,2556
North,MG_1,09:28,,fudz(i),dz_$,,,42,346,2065,2774
North,MG_1,09:28,,f(u)dz,f_dz,,,124,429,867,2787
North,MG_1,09:28,,f(u)dz,f_dz,,,175,385,1152,2724
North,MG_1,09:29,,f(u)dz,f_dz,,,111,389,1037,2762
North,MG_1,09:29,,f(u)dz,f_dz,,,101,408,1125,2739
North,MG_1,09:29,,f(u)dz,f_dz,,,114,398,1514,2935
North,MG_1,09:29,,f(u)dz,f_dz,,,125,319,1181,2785
North,MG_1,09:30,,(a)dZumsi,^_dZ,,,128,547,1552,2698
North,MG_1,09:30,,adZ(u)msi,dZ_m,,,49,388,1440,2595
North,MG_1,09:30,,adZums(i),s_$,,,143,311,1970,2620
North,MG_1,09:31,,(a)kotsi,^_k,,,132,717,1200,2557
North,MG_1,09:31,,ak(o)tsi,k_ts,,,84,441,1065,2658
North,MG_1,09:31,,akots(i),ts_i,,,30,326,1900,2548
North,MG_1,09:31,,(i)u,i_u,,,60,359,1979,2389
North,MG_1,09:31,,i(u),i_r,,,61,408,1409,2238
North,MG_1,09:31,,r(a),r_$,,,203,642,1273,2562
North,MG_1,09:32,,p(o)rku,p_r,,,103,472,942,2669
North,MG_1,09:32,,pork(u),k_$,,,57,573,1848,3141
North,MG_1,09:32,,k(o),k_r,,,49,557,994,2596
North,MG_1,09:32,,r(a),r_u,,,62,606,1252,2646
North,MG_1,09:33,,(u)n,a_n,,,61,537,1141,2540
North,MG_1,09:33,,x(o)r@,x_r,,,134,605,932,2614
North,MG_1,09:33,,xor(@),r_$,,,182,606,1500,2368
North,MG_1,09:34,,t(u),t_x,,,32,452,1445,2951
North,MG_1,09:34,,x(o)r,x_r,,,62,586,1136,2439
North,MG_1,09:34,,r(a),r_p,,,186,589,1342,2438
North,MG_1,09:34,,pr(e)ftu,r_f,,,79,435,1806,2305
North,MG_1,09:34,,preft(u),t_$,,,98,385,2088,2558
North,MG_1,09:35,,(a)via,^_v,,,27,478,1460,2284
North,MG_1,09:35,,av(i)a,v_a,,,37,518,1583,2215
North,MG_1,09:35,,avi(a),i_n,,,45,656,1395,2159
North,MG_1,09:36,,n(@),n_k,,,84,477,1358,2403
North,MG_1,09:36,,k(u)pi,k_p,,,46,535,1464,2497
North,MG_1,09:36,,kup(i),p_d,,,105,304,2158,2573
North,MG_1,09:36,,d(i),d_k,,,47,332,2051,2557
North,MG_1,09:36,,k(@)p,k_p,,,103,461,1887,2506
North,MG_1,09:38,,k(@)fta,k_f,,,31,699,1169,2597
North,MG_1,09:38,,k@ft(a),t_l,,,126,719,1265,2765
North,MG_1,09:38,,l(u)k,l_k,,,100,600,1570,2835
North,MG_1,09:38,,(i)el,k_e,,,34,390,1903,2503
North,MG_1,09:38,,i(e)l,i_l,,,45,556,1363,2370
North,MG_1,09:39,,(a)vdz@,^_v,,,66,697,1183,2704
North,MG_1,09:40,,avdz(@),dz_m,,,103,466,1640,2555
North,MG_1,09:40,,m(u)jer,m_j,,,37,400,1655,2411
North,MG_1,09:40,,muj(e)r,j_r,,,47,495,1733,2451
North,MG_1,09:40,,s(a),s_a,,,29,551,1414,2770
North,MG_1,09:40,,(a),a_p,,,61,578,1410,2639
North,MG_1,09:40,,pr(e)ftu,r_f,,,77,463,1769,2342
North,MG_1,09:40,,preft(u),t_$,,,56,1014,1815,3005
North,MG_1,09:42,,h(a)di,h_d,,,134,670,1536,2313
North,MG_1,09:42,,had(i),d_dz,,,64,458,2045,2696
North,MG_1,09:42,,dzs(e),s_k,,,90,363,1988,2558
North,MG_1,09:42,,k(@),k_$,,,157,480,1817,2495
North,MG_1,09:42,,(a)vem,^_v,,,65,680,1400,2543
North,MG_1,09:43,,av(e)m,v_m,,,91,456,1608,2428
North,MG_1,09:43,,n(o)i,n_i,,,63,386,1646,2466
North,MG_1,09:43,,no(i),o_a,,,47,485,1782,2462
North,MG_1,09:43,,(a)naNgi,i_n,,,56,635,1530,2398
North,MG_1,09:43,,an(a)Ngi,n_N,,,84,664,1544,2488
North,MG_1,09:43,,anaNg(i),g_d,,,58,368,1757,2483
North,MG_1,09:43,,(u)n,d_n,,,47,676,1837,2803
North,MG_1,09:43,,p(i)kurar,p_k,,,31,416,1237,2484
North,MG_1,09:44,,pik(u)rar,k_r,,,100,511,1170,2416
North,MG_1,09:44,,pikur(a)r,r_r,,,73,777,1350,2363
North,MG_1,09:46,,(e)m,^_m,,,52,662,1675,2484
North,MG_1,09:47,,J|(i)ni,J|_n,,,55,385,2057,2620
North,MG_1,09:47,,J|in(i),n_$,,,50,382,1894,2559
North,MG_1,09:48,,n(e)s,n_s,,,125,432,1896,2619
North,MG_1,09:48,,(i)el,s_e,,,30,386,1771,2582
North,MG_1,09:48,,i(e)l,i_l,,,27,463,1388,2511
North,MG_1,09:49,,(a)kas@,^_k,,,75,960,1296,2548
North,MG_1,09:49,,ak(a)s@,k_s,,,138,732,1281,2634
North,MG_1,09:49,,akas(@),s_l,,,52,506,1184,2575
North,MG_1,09:49,,l(a),l_p,,,51,565,1211,2605
North,MG_1,09:49,,pr(e)ftu,r_f,,,81,457,1586,2373
North,MG_1,09:50,,preft(u),t_$,,,98,1274,2415,3030
North,MG_1,09:50,,ts(a),ts_s,,,65,611,1224,2855
North,MG_1,09:50,,s(i)ar,s_a,,,35,533,1747,2608
North,MG_1,09:50,,si(a)r,i_r,,,123,744,1318,2514
North,MG_1,09:51,,m(@)k@,m_k,,,52,496,1269,2653
North,MG_1,09:52,,m@k(@),k_b,,,237,528,1746,2433
North,MG_1,09:52,,b(i)u,b_u,,,90,322,1802,2249
North,MG_1,09:52,,bi(u),i_a,,,39,489,1486,2293
North,MG_1,09:52,,(a)kotsi,u_k,,,66,689,1377,2289
North,MG_1,09:52,,ak(o)tsi,k_ts,,,129,543,1138,2623
North,MG_1,09:52,,akots(i),ts_$,,,64,410,1789,2464
North,MG_1,09:53,,(u),^_s,,,51,417,1062,2562
North,MG_1,09:54,,t(i),t_ts,,,39,326,1718,2851
North,MG_1,09:54,,ts(@)n,ts_n,,,53,469,1680,2548
North,MG_1,09:54,,m(i)ni,m_n,,,58,320,2089,2641
North,MG_1,09:54,,min(i),n_k,,,59,364,2053,2460
North,MG_1,09:54,,k(a),k_f,,,43,561,1297,2368
North,MG_1,09:54,,f(i)tSor,f_tS,,,25,713,1794,2417
North,MG_1,09:54,,fitS(o)r,tS_r,,,39,526,1257,2376
North,MG_1,09:54,,(a),r_m,,,47,491,1285,2195
North,MG_1,09:55,,m(e)l,m_l,,,62,532,1420,2503
North,MG_1,09:55,,dzs(i),s_p,,,102,553,1940,3391
North,MG_1,09:55,,pr(e)ftu,r_f,,,61,532,1587,2297
North,MG_1,09:55,,preft(u),t_$,,,162,600,1395,2786
North,MG_1,09:56,,(u),^_s,,,57,437,1162,2634
North,MG_1,09:56,,t(i),t_b,,,79,558,1815,2633
North,MG_1,09:56,,b(a)g,b_g,,,106,691,1172,2375
North,MG_1,09:57,,p(i)kurar,p_k,,,77,500,1129,2326
North,MG_1,09:57,,pik(u)rar,k_r,,,36,533,1107,2363
North,MG_1,09:57,,pikur(a)r,r_r,,,51,749,1275,2329
North,MG_1,09:57,,k(u),k_k,,,64,510,1045,2360
North,MG_1,09:57,,k(@)pr@,k_p,,,134,583,1625,2268
North,MG_1,09:57,,k@pr(@),r_dz,,,33,532,1370,2519
North,MG_1,09:58,,dzs(i),s_$,,,108,394,1787,2583
North,MG_1,09:58,,m(a),m_$,,,184,731,1218,2570
North,MG_1,09:59,,(u)n@,^_n,,,55,467,1261,2636
North,MG_1,09:59,,un(@),n_a,,,30,505,1299,2475
North,MG_1,09:59,,(a)maneti,@_m,,,47,612,1160,2399
North,MG_1,09:59,,am(a)neti,m_n,,,51,740,1340,2506
North,MG_1,09:59,,aman(e)ti,n_t,,,133,455,1831,2525
North,MG_1,09:59,,amanet(i),t_a,,,38,412,1809,2475
North,MG_1,09:59,,(a)m,i_m,,,68,664,1456,2382
North,MG_1,10:02,,t(u),t_a,,,30,440,1207,2735
North,MG_1,10:02,,(a)tsa,u_ts,,,24,466,1263,2845
North,MG_1,10:02,,ats(a),ts_p,,,126,659,1279,2645
North,MG_1,10:02,,p(@)dura,p_d,,,100,417,1269,2690
North,MG_1,10:02,,p@d(u)ra,d_r,,,73,360,1106,2614
North,MG_1,10:02,,p@dur(a),r_a,,,40,448,1307,2695
North,MG_1,10:02,,(a)tsa,a_ts,,,45,433,1421,2703
North,MG_1,10:03,,ats(a),ts_l,,,59,599,1315,2568
North,MG_1,10:03,,l(a)i@,l_i,,,85,736,1391,2566
North,MG_1,10:03,,la(i)@,a_@,,,59,705,1524,2426
North,MG_1,10:03,,lai(@),i_n,,,47,651,1501,2482
North,MG_1,10:03,,ndz(i)an@,dz_a,,,51,412,1787,2607
North,MG_1,10:03,,ndzi(a)n@,i_n,,,82,691,1479,2486
North,MG_1,10:03,,ndzian(@),n_dz,,,76,486,1571,2560
North,MG_1,10:03,,dzs(i),s_$,,,114,382,1772,2623
North,MG_1,10:04,,n(u),n_n,,,93,375,1032,2452
North,MG_1,10:04,,n(e)dz,n_dz,,,114,408,1602,2405
North,MG_1,10:05,,(a)ko,^_k,,,117,668,1182,2319
North,MG_1,10:05,,ak(o),k_a,,,50,427,827,2678
North,MG_1,10:05,,(a)ri,o_r,,,43,531,1278,2399
North,MG_1,10:05,,ar(i),r_p,,,105,417,1712,2371
North,MG_1,10:05,,p(@)Sun@,p_S,,,40,366,1632,2273
North,MG_1,10:06,,p@S(u)n@,S_n,,,47,371,1253,2411
North,MG_1,10:06,,p@Sun(@),n_b,,,113,359,1509,2375
North,MG_1,10:06,,b(u)n@,b_n,,,75,804,2516,3082
