Region,Speaker,Time,POS,VowelInWord,CoArtContext,Stress,VowelType,Duration,F1,F2,F3
North,MS_1,01:42,V,dz@s(@),s_i,post,2,39,394,1919,3153
North,MS_1,01:49,V,kis(@),s_$,post,2,193,572,1717,2614
North,MS_1,01:50,V,st(@)tu,t_t,pre,2,202,495,1518,2937
North,MS_1,01:51,M,treidz(@)tsiSapti,dz_ts,no,2,128,431,2082,2531
North,MS_1,01:52,N,dz(@)li,dz_l,yes,1,97,559,2036,2656
North,MS_1,01:53,M,treidz(@)tsiSapti,dz_ts,no,2,101,323,2039,3094
North,MS_1,01:57,P,(@)j,m_j,pre,1,36,419,1989,3235
North,MS_1,01:57,V,dz(@)k,dz_k,yes,1,79,489,1806,2430
North,MS_1,01:58,V,dz(@)ku,dz_k,yes,1,141,552,1695,2353
North,MS_1,02:02,V,tur(@),r_$,yes,2,192,677,1909,2480
North,MS_1,02:07,N,p(@)lumbu,p_l,pre,2,62,524,1234,2762
North,MS_1,02:08,M,patrudz(@)ts,dz_ts,yes,2,123,550,1842,2884
North,MS_1,02:09,V,tux(@),x_p,yes,2,149,601,1884,2668
North,MS_1,02:09,N,p(@)lumbu,p_l,pre,2,41,445,1262,2412
North,MS_1,02:10,N,fr(@)ndz@,r_n,yes,1,141,646,2015,2337
North,MS_1,02:10,N,fr@ndz(@),dz_d,post,1,110,429,1844,2944
North,MS_1,02:15,N,p(@)lumbu,p_l,pre,2,30,566,1321,2397
North,MS_1,02:15,V,v(@)dzuS,v_dz,pre,2,61,424,1492,2419
North,MS_1,02:18,V,m(@)k@,m_k,yes,1,134,603,1982,2615
North,MS_1,02:18,V,m@k(@),k_k,post,2,99,484,2254,2521
North,MS_1,02:18,N,k(@)rm@,k_r,yes,2,187,618,1820,2356
North,MS_1,02:18,N,k@rm(@),m_k,post,2,78,602,1749,2334
North,MS_1,02:18,C,k(@),k_j,pre,2,72,533,2020,2380
North,MS_1,02:19,N,k(@)rmi,k_r,yes,2,103,486,2036,2401
North,MS_1,02:20,P,(@)j,a_j,pre,1,66,467,1791,2157
North,MS_1,02:20,V,dz(@)si,dz_s,yes,1,44,501,1776,2817
North,MS_1,02:21,N,p(@)lumb,p_l,pre,2,47,478,1042,2212
North,MS_1,02:22,N,p(@)lumbu,p_l,pre,2,64,472,1006,2917
North,MS_1,02:22,V,biniadz(@),dz_k,post,2,94,463,1675,2551
North,MS_1,02:27,V,fak(@),k_$,post,2,84,400,1678,2355
North,MS_1,02:29,V,s(@)n,s_n,yes,2,73,549,1804,2832
North,MS_1,02:29,V,ar(@)m@n@,r_m,pre,2,68,418,1522,2449
North,MS_1,02:30,V,ar@m(@)n@,m_n,yes,1,125,562,1888,2494
North,MS_1,02:30,V,ar@m@n(@),n_$,post,2,59,558,1763,2655
North,MS_1,02:34,C,k(@)nd,k_n,yes,1,49,563,1833,2424
North,MS_1,02:35,V,iS(@),S_p,yes,2,138,615,1790,2646
North,MS_1,02:36,V,b(@)g@,b_g,pre,2,85,432,1715,2144
North,MS_1,02:36,V,b@g(@),g_a,yes,2,75,520,1993,2414
North,MS_1,02:37,N,k(@)lamea,k_l,pre,2,42,562,1413,2276
North,MS_1,02:38,R,aS(@),S_v,yes,1,198,568,1620,2336
North,MS_1,02:38,V,v(@)dzu,v_dz,pre,2,59,510,1311,2320
North,MS_1,02:40,N,k(@)rfusu,k_r,pre,2,47,600,1393,2258
North,MS_1,02:42,D,tut(@),t_n,post,2,75,492,1373,2241
North,MS_1,02:46,V,afl(@),l_$,yes,2,260,657,1898,2557
North,MS_1,02:51,N,dumnidz(@)lu,dz_l,yes,2,117,613,1768,2735
North,MS_1,02:53,V,dz(@)s@,dz_s,yes,1,115,561,1714,2543
North,MS_1,02:53,V,dz@s(@),s_t,post,2,66,509,1653,2858
North,MS_1,02:54,V,d(@)di,d_d,yes,2,87,547,1866,2780
North,MS_1,02:55,N,traves(@),s_i,post,2,102,502,1721,2842
North,MS_1,02:57,V,s(@)nt,s_n,yes,2,108,566,1745,2928
North,MS_1,03:01,R,r(@)m@neSti,r_m,no,2,39,444,1671,2406
North,MS_1,03:01,R,r@m(@)neSti,m_n,pre,1,45,427,2259,3154
North,MS_1,03:02,V,dz(@)si,dz_s,yes,1,63,561,1660,2620
North,MS_1,03:04,R,aS(@),S_a,yes,1,46,421,1993,2455
North,MS_1,03:04,R,aS(@),S_$,yes,1,73,432,2080,2526
North,MS_1,03:05,V,dz(@)si,dz_s,yes,1,35,371,2064,2950
North,MS_1,03:17,N,dumnidz(@),dz_ts,yes,2,176,546,1789,2705
North,MS_1,03:17,R,aS(@),S_dz,yes,1,251,557,2043,2438
North,MS_1,03:19,P,(@)j,a_j,pre,1,80,450,1945,2334
North,MS_1,03:22,C,k(@),k_e,pre,2,42,433,2042,2349
North,MS_1,03:31,D,alt(@),t_ts,post,2,38,466,1621,2878
North,MS_1,03:34,P,k(@),k_l,no,2,50,553,1566,2359
North,MS_1,03:35,V,ak(@)ts@,k_ts,pre,2,47,544,1752,2275
North,MS_1,03:35,V,ak@ts(@),ts_x,yes,2,110,576,1787,2444
North,MS_1,03:40,C,k(@),k_l,no,2,41,482,1649,2325
North,MS_1,03:40,V,ak(@)ts@,k_ts,pre,2,67,460,1638,3155
North,MS_1,03:40,V,ak@ts(@),ts_x,yes,2,108,591,1654,2311
North,MS_1,03:44,V,b(@)g@,b_g,pre,2,66,439,1683,2035
North,MS_1,03:45,V,b@g(@),g_m,yes,2,101,563,1711,2317
North,MS_1,03:46,V,bg(@),g_t,yes,2,74,498,1807,2435
North,MS_1,03:46,S,t(@),t_k,pre,2,72,465,1838,2541
North,MS_1,03:47,N,kund(@)rte,d_r,post,2,41,520,1519,2588
North,MS_1,03:47,S,k(@)t,k_t,yes,2,53,411,1818,2442
North,MS_1,03:49,P,(@)l,i_l,pre,1,45,617,1359,2239
North,MS_1,03:51,R,aS(@),S_@,yes,1,69,653,1935,2770
North,MS_1,03:51,P,(@)j,@_j,pre,1,30,695,1961,3009
North,MS_1,03:54,R,k(@)tse,k_ts,pre,2,126,434,2032,2582
North,MS_1,03:55,V,al(@)sat@,l_s,pre,2,44,538,1208,2879
North,MS_1,03:55,V,al@sat(@),t_t,post,2,169,456,1518,2795
North,MS_1,03:57,N,s(@)ndz@li,s_n,yes,1,107,582,1706,2595
North,MS_1,03:58,N,s@ndz(@)li,dz_l,post,1,35,456,1794,2723
North,MS_1,03:58,P,t(@)l,t_l,yes,2,66,583,1804,2658
North,MS_1,03:59,C,k(@),k_u,no,2,23,572,1349,2734
North,MS_1,04:01,A,s(@)kats,s_k,pre,2,93,516,1915,2329
North,MS_1,04:02,C,k(@),k_t,yes,2,185,524,1825,2369
North,MS_1,04:05,V,al(@)s@,l_s,pre,2,50,513,1504,2368
North,MS_1,04:05,V,al@s(@),s_a,yes,2,36,539,1757,2531
North,MS_1,04:08,N,s(@)ndzi,s_n,yes,1,136,581,1815,2741
North,MS_1,04:09,V,dz(@)si,dz_s,yes,1,30,337,1940,3188
North,MS_1,04:10,V,fak(@),k_k,post,2,90,491,1658,2496
North,MS_1,04:14,N,bot(@),t_t,post,2,102,490,1390,2665
North,MS_1,04:15,C,k(@),k_S,pre,2,36,423,1926,2315
North,MS_1,04:16,C,k(@),k_l,pre,2,35,578,1501,2367
North,MS_1,04:17,V,loaR(@),R_n,post,2,42,371,1374,2655
North,MS_1,04:21,V,leag(@),g_b,post,2,63,475,1492,2370
North,MS_1,04:21,D,tut(@),t_$,post,2,131,499,1662,2414
North,MS_1,04:25,R,aS(@),S_ts,yes,1,156,569,1837,2452
North,MS_1,04:25,V,s(@)ntu,s_n,yes,2,121,561,1682,2650
North,MS_1,04:28,T,n(@),n_b,pre,2,133,503,1499,2486
North,MS_1,04:29,V,liag(@),g_$,post,2,94,520,1875,2181
North,MS_1,04:32,N,x(@),x_$,pre,2,130,498,1754,2306
North,MS_1,04:33,N,x(@)v@,x_v,pre,2,68,539,1737,2326
North,MS_1,04:33,N,x@v(@),v_$,yes,2,231,648,1888,2588
North,MS_1,04:34,P,ai(@)nti,i_n,yes,1,156,651,2167,2631
North,MS_1,04:35,C,k(@),k_i,pre,2,65,407,2112,2313
North,MS_1,04:37,A,m(@)kat,m_k,pre,1,116,703,1438,2528
North,MS_1,04:41,V,ak(@)tsat@,k_ts,pre,2,74,557,1694,2346
North,MS_1,04:41,V,ak@tsat(@),t_d,post,2,145,397,1693,2935
North,MS_1,04:42,N,r(@)m@J,r_m,pre,2,75,535,1720,2445
North,MS_1,04:42,N,r@m(@)J,m_J,yes,1,107,651,1973,2382
North,MS_1,04:46,P,ai(@)n,i_n,yes,1,95,751,2048,2752
